"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-983P16.4",0.00513185373000956,3.08321336824898,0.071,0.01,1
"TWISTNB",0.00515355302864156,1.61289343346895,0.157,0.052,1
"CLINT1",0.00515355925993573,1.98040256266521,0.143,0.038,1
"USP38",0.00524267493259452,2.86082094691253,0.071,0.009,1
"KCTD12",0.00526660110961474,-2.53149647586623,0.014,0.122,1
"CDC42EP4",0.00531170832558926,2.12385535274633,0.114,0.027,1
"RABGAP1",0.00537508879579603,2.02793093274779,0.1,0.024,1
"CD63",0.0054317491101771,-0.580131251117103,0.843,0.889,1
"DCTN2",0.00544112698866491,0.892529806639872,0.314,0.167,1
"RPL28",0.00545054768115282,-0.503910644194327,0.857,0.931,1
"PDLIM4",0.00545309635201683,-2.16708504965735,0.014,0.118,1
"SMIM19",0.00549919773766387,1.69089594547022,0.171,0.058,1
"COL14A1",0.00552047293020993,0.602086678512365,0.286,0.158,1
"CSNK1E",0.00552616241930055,1.41078802627749,0.186,0.069,1
"LIMCH1",0.00552670499476582,-2.27873040548626,0,0.06,1
"ROCK1",0.00556260501247256,1.09263662213561,0.3,0.14,1
"NELFCD",0.00558294650120295,2.07422458502173,0.129,0.032,1
"TMEM45A",0.00558509996606206,-0.387106566531052,0.014,0.05,1
"TRPT1",0.0056465806194914,1.95393035130402,0.129,0.034,1
"NUDC",0.00564786960078162,0.983076696963531,0.371,0.202,1
"MLTK",0.00571027080126925,1.23633008200474,0.286,0.131,1
"NDRG2",0.00578215067594414,1.26026159114036,0.257,0.128,1
"RAP1B",0.00579724548531486,0.690895945470221,0.5,0.307,1
"ATG101",0.00582892098980754,2.27585844619138,0.114,0.025,1
"CLMN",0.00588298568707161,1.59778654107874,0.186,0.068,1
"ID3",0.00607670595486956,0.493704078258916,0.557,0.364,1
"LINC00969",0.00613376217781712,-2.2159946501383,0,0.06,1
"RPL13A",0.00619986749148597,-0.526062589815598,0.943,0.972,1
"CCNT1",0.00620084228335713,2.76128527336162,0.086,0.013,1
"FTL",0.00620847827437092,-0.613217901211794,0.914,0.948,1
"GJA1",0.00626554120509055,-2.27873040548626,0,0.06,1
"HIPK1",0.00634847449036061,2.27585844619138,0.114,0.025,1
"COL6A2",0.00640484560234935,-0.920538766612126,0.371,0.525,1
"NT5DC2",0.00640648578785587,1.80637316289016,0.157,0.05,1
