"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL14",0.0129925298944346,-1.34032040674962,0.273,0.706,1
"SERPINB1",0.0130615418341157,-1.80441171112155,0,0.277,1
"S100A4",0.0131495567508585,2.83944447865318,0.273,0.089,1
"RNF145",0.0132593525208644,1.5315232417597,0.091,0.086,1
"S100A3",0.0134119780312804,7.62604084054399,0.091,0,1
"C4orf3",0.0134611928169082,2.62604084054399,0.364,0.083,1
"CASP8AP2",0.013611029638117,4.51056362312405,0.091,0.011,1
"MBNL1",0.0137744832601305,2.39082437884995,0.091,0.047,1
"GUK1",0.0138040024294922,-1.62898772927474,0,0.256,1
"ARRDC3",0.0138669034443889,4.62604084054399,0.182,0.013,1
"EEF1G",0.013883846252399,-0.695887254343377,0,0.141,1
"ITGA6",0.0140209834999487,-1.27482596743676,0,0.186,1
"RNASEH2C",0.0141651646389726,2.6602565558819,0.182,0.054,1
"CYTIP",0.0143274258734339,3.89812038598079,0.273,0.022,1
"NORAD",0.0143557183140789,2.03109425125021,0.091,0.061,1
"DHRS7B",0.0144457985043638,4.75157172262784,0.091,0.009,1
"HSP90AA1",0.0145261322901805,1.26482810054158,0.545,0.526,1
"RP11-347P5.1",0.0148886567900501,6.04107833982283,0.182,0.004,1
"MDK",0.014957031822133,-1.79812544827411,0,0.238,1
"LYRM7",0.0149577038857566,5.51056362312405,0.182,0.006,1
"ZNF524",0.0149843477029159,2.90722259308804,0.091,0.033,1
"ATP5MC3",0.0150474189905257,-0.636054004826194,0,0.134,1
"MAPK8IP3",0.0150799742697815,2.53857799929365,0.091,0.042,1
"PNRC1",0.0150973039650717,2.14850741553138,0.455,0.165,1
"HRH2",0.0152283443120394,5.88907524637778,0.182,0.004,1
"PPP6R3",0.0152897534419254,3.6564144895875,0.091,0.019,1
"RGS10",0.0153246645337922,3.71915024493547,0.091,0.018,1
"EMC8",0.0153410325431872,4.21100334126514,0.091,0.013,1
"BRD2",0.0153437368730503,-1.09847301257596,0,0.167,1
"PRDX5",0.0153908308706073,-0.49980309243421,0.091,0.331,1
"NRG1",0.0158556460974288,7.62604084054399,0.091,0,1
"TNFAIP2",0.0159147630909852,3.81868591848638,0.273,0.022,1
"GBA2",0.0159809792748128,3.40364841920754,0.091,0.023,1
"SUMO3",0.0160023404132896,2.99668422046438,0.182,0.042,1
"BLCAP",0.0160121766091299,3.88907524637778,0.091,0.017,1
"TAX1BP1",0.0160901441237413,1.43621628166397,0.182,0.128,1
"RPS26",0.016179290508916,-1.74391995076518,0.182,0.621,1
"AZIN1",0.0162373359075771,2.74339779118214,0.182,0.051,1
"CYR61",0.0163650780958236,3.40881012432332,0.182,0.036,1
"CDR2L",0.016705534586563,4.1235405000148,0.091,0.014,1
"CSF2",0.0168096307789301,8.04107833982283,0.091,0,1
"CYP26B1",0.0168096307789301,8.04107833982283,0.091,0,1
"HAS2",0.0168096307789301,7.62604084054399,0.091,0,1
"WNT5A",0.0168096307789301,7.62604084054399,0.091,0,1
"CALD1",0.0168178155035114,4.53857799929365,0.182,0.01,1
"GTF2E2",0.0168932085072348,2.96307582782156,0.091,0.031,1
"IL24",0.0169921131892231,8.62604084054399,0.091,0,1
"DOPEY1",0.0170634202725167,4.56714715149042,0.091,0.01,1
"CST3",0.0170669508409683,-1.35338435478749,0.182,0.581,1
"CFLAR",0.0171940935841237,2.70004142198776,0.182,0.062,1
"CALU",0.0172007913598402,3.45611583910167,0.273,0.038,1
"SRRM2",0.0173340312428207,-1.32524387442299,0,0.193,1
"PGAM1",0.0174123339583449,2.44812304834814,0.364,0.081,1
"C14orf182",0.0178672830518952,6.62604084054399,0.091,0.001,1
"RTF1",0.017889396697808,1.34681719661086,0.091,0.097,1
"NUP98",0.017904809255022,3.87115333838052,0.182,0.023,1
"LARP4B",0.0179195031448112,3.48308288670194,0.091,0.022,1
"HNRNPU",0.0181327031015132,-1.3339610915241,0,0.196,1
"DOCK4",0.0182089557049949,5.75157172262784,0.182,0.004,1
"PNPLA2",0.0182729799753449,1.16660922190669,0.091,0.109,1
"MAT2A",0.0186873732007803,1.72718756400089,0.091,0.074,1
"CD9",0.0188872529827912,-1.93810864944175,0,0.266,1
"RHOH",0.0190252992262101,5.04107833982283,0.182,0.007,1
"S100P",0.0192378837737189,-2.13440190545265,0.091,0.506,1
"ARL6IP4",0.0193999346194406,-1.47724696786804,0,0.23,1
"MXI1",0.0194665170436142,5.04107833982283,0.182,0.007,1
"RP2",0.0195002542222515,4.45611583910167,0.182,0.01,1
"PRDX3",0.0195069362455212,1.3781133271004,0.091,0.095,1
"GNAS",0.0195841962276827,-1.3310612010183,0,0.208,1
"NOP53",0.0196365534616831,1.05618523221304,0.091,0.117,1
"CRIP2",0.0197567484918775,1.24521905660305,0.091,0.104,1
"AREG",0.0198222755498205,-0.909234536076818,0,0.129,1
"RABL2B",0.0199038573197413,4.81868591848638,0.091,0.008,1
