"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DYRK3",0.71991096023468,2.40813623679128,0,0.006,1
"FAM157C",0.720125066577991,2.30860056324037,0,0.006,1
"HSD17B7",0.720138743794214,2.12802831759855,0.034,0.014,1
"MFSD14B",0.72014642140218,2.5150514407078,0,0.006,1
"NT5DC1",0.720200687229639,2.21549115884889,0.034,0.014,1
"NOTCH2",0.720335754755491,2.5150514407078,0,0.006,1
"TNFAIP6",0.720356343541259,-0.512429295714311,0,0.015,1
"IKBKG",0.720369054938691,1.89356306396153,0.034,0.016,1
"HBB",0.720450000546186,-3.97371567574814,0.034,0.062,1
"TTF2",0.720476608185737,2.26129484846201,0.034,0.014,1
"PLXNA1",0.720622712867737,2.30860056324037,0,0.006,1
"MUC20",0.720653366833684,1.35751016372132,0.034,0.023,1
"PDHX",0.720941301673942,2.12802831759855,0.034,0.014,1
"TOP3B",0.720967601483848,2.30860056324037,0,0.006,1
"LONRF1",0.721078612873925,2.5150514407078,0,0.006,1
"LINC01023",0.721499852720217,2.30860056324037,0,0.006,1
"LEAP2",0.72150825045266,2.5150514407078,0,0.005,1
"PIP4K2C",0.721743020313416,2.26129484846201,0.034,0.013,1
"HNRNPR",0.721750343752887,0.823173736070128,0.103,0.072,1
"DDX51",0.721928272315295,2.5150514407078,0,0.006,1
"PRKD3",0.722082880963326,2.5150514407078,0,0.006,1
"AC108062.1",0.722165889857802,2.40813623679128,0,0.006,1
"PCBP4",0.722229146265379,2.40813623679128,0,0.006,1
"UBR5-AS1",0.722315473979199,2.5150514407078,0,0.006,1
"EGR2",0.722435113016034,2.30860056324037,0,0.006,1
"DDX59",0.722463840778219,2.40813623679128,0,0.006,1
"TUBGCP6",0.722475257469979,1.43413144532423,0.034,0.021,1
"BRMS1L",0.722595256080779,2.5150514407078,0,0.006,1
"GRAMD1C",0.722601098766672,2.40813623679128,0,0.006,1
"GABBR1",0.72260304717774,2.40813623679128,0,0.006,1
"IGHA1",0.722663659110564,2.21549115884889,0,0.006,1
"SHC2",0.722667583647725,2.40813623679128,0,0.006,1
"SLC6A8",0.722698689441123,2.08620814190392,0.034,0.014,1
"IGKV1-39",0.722722707386935,2.5150514407078,0,0.006,1
"AC010642.2",0.722736541044231,2.5150514407078,0,0.006,1
"HS1BP3",0.72274049740291,2.40813623679128,0,0.006,1
"SNTB1",0.722774196316559,2.30860056324037,0,0.006,1
"RECQL5",0.722801967589919,1.57163496907416,0.034,0.018,1
"KBTBD3",0.722823192138536,2.63052865812773,0,0.005,1
"MRAP2",0.722865961606261,2.63052865812773,0,0.005,1
"C15orf57",0.722878642338453,2.5150514407078,0,0.005,1
"SPTY2D1",0.722956501192004,2.12802831759855,0.034,0.015,1
"ZDHHC21",0.723049992620517,2.17109703949043,0.034,0.014,1
"PTCH2",0.723149992543137,1.89356306396153,0.034,0.016,1
"NFXL1",0.723188513724363,2.5150514407078,0,0.006,1
"PRKAG2",0.723226460205764,1.9675636454053,0.034,0.016,1
"KIAA1211",0.72329292152252,2.30860056324037,0,0.006,1
"ALDH7A1",0.723317298358285,2.30860056324037,0.034,0.013,1
"AC007114.1",0.723356119034164,2.5150514407078,0,0.006,1
"SGOL1",0.723356230875257,2.5150514407078,0,0.005,1
"ZNF765",0.723479489685284,2.30860056324037,0,0.006,1
