"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TENT5C",6.72651817981963e-08,5.99117614961299,0.171,0.002,0.000864895707561208
"LGALS1",8.38590211199842e-08,-3.0571868719484,0.22,0.679,0.00107825929356076
"CKS2",9.52231272516301e-08,2.10982064611161,0.439,0.091,0.00122437897020146
"CDK1",1.02471763091723e-07,3.11670703169685,0.268,0.027,0.00131758192983338
"CD14",1.09451182605926e-07,-4.04774283967931,0,0.278,0.00140732330594699
"RPS24",1.14644303931199e-07,-1.44526382639807,0.488,0.795,0.00147409645994736
"HIST1H1B",1.19419864031781e-07,5.66924805472563,0.171,0.003,0.00153550061172064
"RPL21",1.47544637987262e-07,-1.79777893411263,0.439,0.823,0.00189712895524022
"HIST1H3B",1.48373385894208e-07,5.66924805472563,0.171,0.003,0.00190778499582772
"HLA-DRB1",1.53550915699252e-07,-2.2654861738082,0.293,0.617,0.00197435767406099
"IFITM1",1.58536812820524e-07,3.14317924305804,0.341,0.038,0.0020384663392463
"DEK",1.61257261975563e-07,2.05530648703271,0.537,0.13,0.00207344587448179
"ACTN4",1.76915761912304e-07,0.932282460559425,0.024,0.037,0.0022747828666684
"KIF20B",1.82208715673634e-07,4.99117614961299,0.195,0.006,0.00234283966613158
"TYMP",1.82947686690212e-07,-3.27561039108191,0.024,0.365,0.00235234135546275
"MS4A6A",1.83547393641689e-07,-3.55571831027464,0,0.235,0.00236005238744484
"RPL27A",1.99134990736126e-07,-2.45101339009582,0.22,0.67,0.0025604777108851
"RNF19A",2.00359018203367e-07,3.86564526752913,0.244,0.017,0.0025762162560589
"S100A8",2.1800768475252e-07,-5.31943663204653,0,0.304,0.00280314281054791
"SERPINA1",2.27901104420715e-07,-3.80972375030731,0,0.275,0.00293035240064155
"EVL",3.01556333896093e-07,2.9207868217216,0.341,0.047,0.00387741134123596
"NUF2",3.37677922077455e-07,5.47660297678324,0.146,0.003,0.00434186272207192
"HNRNPLL",4.18565472299041e-07,3.92704581219328,0.244,0.017,0.00538191484282107
"RALY",4.2372309693542e-07,2.58678589453366,0.39,0.068,0.00544823158039564
"ATP6V0B",5.20558725149474e-07,-3.67770883465325,0,0.271,0.00669334408797193
"CD6",5.39361271519462e-07,4.57613865033415,0.195,0.008,0.00693510722919724
"MT-ATP8",5.83790054994307e-07,1.66428180183228,0.683,0.204,0.0075063725271168
"ATP5IF1",6.26545738432328e-07,3.334063863136,0.293,0.029,0.00805612510476287
"HMGB3",6.68826560415075e-07,3.99117614961299,0.22,0.014,0.00859977191381704
"RPL10",6.71313690430676e-07,-1.55847102059439,0.951,0.962,0.00863175143155764
"KIF2C",7.17315836137852e-07,6.57613865033415,0.122,0.001,0.00922324702106051
"CKAP5",7.24208780118222e-07,5.18382122755539,0.171,0.005,0.00931187649476009
"HLA-DPB1",7.46535332392621e-07,-2.37164437592127,0.22,0.53,0.00959895130390432
"NAMPT",7.48056498354264e-07,-3.60501360653142,0.024,0.371,0.00961851045583913
"HLA-DPA1",7.63123547103534e-07,-2.10580248675754,0.22,0.505,0.00981224256865723
"GPR183",7.76969908130151e-07,-3.31716288052641,0.049,0.367,0.00999027907873748
"MT-CO1",7.96623658486826e-07,-1.40583907946882,0.951,0.937,0.0102429870008236
"CD99",8.46245803217266e-07,1.97622580814702,0.561,0.146,0.0108810285377676
"NINJ1",8.85371171483136e-07,-3.49263962765126,0,0.24,0.0113841025229302
"IL8",1.04939379252716e-06,-8.14373141652585,0,0.418,0.0134931053843142
"RNASET2",1.05668375572329e-06,-3.37514606463282,0,0.235,0.0135868397310901
"BUB1",1.17450402083572e-06,7.31310424450036,0.098,0,0.0151017726999057
"COX8A",1.21507869963423e-06,1.32952089189735,0.683,0.262,0.0156234819198969
"ASAH1",1.25074180912538e-06,-3.47642940047,0,0.232,0.0160820381817342
"RPS28",1.25772526992269e-06,-1.40114127316577,0.634,0.865,0.016171831520666
"MZT2A",1.30529415638418e-06,2.59885872683423,0.366,0.063,0.0167834722627877
"DLGAP5",1.30850737676421e-06,5.7985310716706,0.146,0.002,0.0168247878504342
"USP1",1.74905617464815e-06,3.7281417437792,0.22,0.016,0.0224893642936259
"KIF15",1.80521311576828e-06,6.57613865033415,0.122,0.001,0.0232114302425485
"ITM2A",1.85483090899831e-06,3.44097906705252,0.268,0.026,0.0238494158279002
"GPX1",1.90855893647865e-06,-4.59002443231196,0,0.327,0.0245402508052425
"HLA-DMA",1.93972678057495e-06,-2.72306936805313,0.024,0.294,0.0249410069446327
"CHMP1B",1.94070271938761e-06,-3.5166184905857,0,0.227,0.0249535555658858
"ZFP36L2",2.39823198136404e-06,1.91951516448555,0.585,0.161,0.0308364668163788
"ATP5E",2.55641462861598e-06,-4.0641062858882,0.024,0.452,0.0328703792947442
"CDC20",2.64850821883561e-06,4.82125114817068,0.171,0.006,0.0340545186777882
"SUN2",2.93225762006013e-06,3.99117614961299,0.22,0.015,0.0377029684787331
"IFITM3",3.08810022525305e-06,-2.8945202237264,0.024,0.288,0.0397067926963037
"CD63",3.65702729770314e-06,-2.94546178938958,0.073,0.445,0.0470220569938669
"ATP1B3",3.75160205838485e-06,-3.37076762412225,0,0.225,0.0482380992667124
"GSTP1",3.88584441029513e-06,-1.87177109840793,0.073,0.354,0.0499641874275747
"EREG",3.88909599920314e-06,-3.90364161369495,0,0.232,0.0500059963577539
"RPS12",3.96332817241609e-06,-1.25954025903678,0.61,0.824,0.0509604736409261
"CALM2",3.99633601213079e-06,0.408036384498656,0.732,0.406,0.0513848884439777
"KLRB1",4.20593943984128e-06,4.52169086631177,0.195,0.011,0.0540799693174791
"PSMB9",4.37597737266918e-06,1.96880833658454,0.512,0.139,0.0562663170577804
"HIST1H1C",4.57964346638159e-06,3.07690602363888,0.268,0.036,0.0588850556907345
"MT-CO2",4.62194427378153e-06,-1.34598288482367,0.902,0.926,0.0594289594722829
"CXCL3",5.88260118675007e-06,-5.53532308952357,0,0.265,0.0756384860592325
"CKAP2L",6.18189760706877e-06,5.99117614961299,0.122,0.002,0.0794868394316903
"SYNE2",6.25886823479579e-06,4.07363830980497,0.195,0.012,0.0804765277630043
"MYL12A",6.60171265889854e-06,0.673497527726989,0.78,0.407,0.0848848213681175
"CTSL",7.04949690317051e-06,-3.91571444599552,0,0.243,0.0906424311809664
"S100A11",7.31592467856917e-06,-1.86297298392355,0.293,0.645,0.0940681595170424
"RPS9",7.36415297861093e-06,-1.24608162128738,0.512,0.785,0.0946882789989793
"IL1RN",8.90198217926979e-06,-4.91721647116076,0,0.291,0.114461686861051
"NOP10",9.13174174866249e-06,-3.61615416413662,0,0.254,0.117415935404302
"MT-ND2",9.22031958335201e-06,-1.35148338685845,0.268,0.619,0.11855486920274
"DTYMK",1.03803224329485e-05,4.07363830980497,0.195,0.012,0.133470185842852
"CTLA4",1.15392580981772e-05,4.07363830980497,0.195,0.012,0.148371780626362
"TMSB10",1.17916183731448e-05,-1.70072595104136,0.78,0.91,0.151616629041895
"RACGAP1",1.26399497422148e-05,5.57613865033415,0.122,0.002,0.162524473785397
"NR4A1",1.33136469464084e-05,-0.986103773886923,0.024,0.134,0.171186872436919
"ATP5MG",1.37269440301162e-05,1.95249568144893,0.537,0.14,0.176501046339234
"HIST2H2AC",1.43667922386449e-05,4.99117614961299,0.146,0.005,0.184728214604497
"RTN4",1.44560267208509e-05,-0.731289874858097,0.049,0.189,0.185875591576701
"PERP",1.62066772413212e-05,5.57613865033415,0.122,0.002,0.208385455968908
"PHF19",1.62843410833467e-05,3.99117614961299,0.171,0.011,0.209384057649672
"EEF1A1",1.65250337065264e-05,-0.96016804444289,0.902,0.871,0.212478883398517
"HNRNPA2B1",1.67325510516671e-05,0.903713308362655,0.756,0.362,0.215147141422336
"TMEM176B",1.71485656060555e-05,-3.08028621294363,0,0.181,0.220496256562662
"GADD45B",1.77230856968939e-05,-2.75029083678815,0.024,0.258,0.227883435890662
"IFI30",1.79516918212126e-05,-2.72992303909419,0,0.153,0.230822853437152
"TMSB4X",1.81568541706832e-05,-1.48378516731791,1,0.964,0.233460830926644
"GNLY",1.88073900948714e-05,2.45060776825029,0.195,0.018,0.241825421839856
"GRINA",1.91421424533868e-05,-2.89146689974885,0,0.173,0.246129667665648
"PLSCR1",1.9170022884573e-05,-3.23764254088289,0,0.209,0.246488154249839
"SRGN",2.03654648860224e-05,-2.00376244038343,0.463,0.751,0.261859147504476
"PLEK",2.04419648581711e-05,-3.16364195943911,0,0.193,0.262842784146364
"RPL28",2.08300748799028e-05,-1.12548478296287,0.878,0.896,0.26783310280579
"EXOSC7",2.22868397884251e-05,3.40621364889184,0.024,0.006,0.28656418599957
"KIFC1",2.27860430941196e-05,4.99117614961299,0.122,0.003,0.29298294210419
"MS4A7",2.31585622359003e-05,-3.17874885182932,0,0.198,0.297772793229206
"CCL3",2.33189837022654e-05,-5.04121401925353,0.073,0.423,0.299835492443728
"HIST1H4F",2.34832729433486e-05,6.99117614961299,0.073,0,0.301947923505576
"OXNAD1",2.44885398418362e-05,4.7985310716706,0.146,0.005,0.31487364528633
"CXCR6",2.69938420610291e-05,4.7985310716706,0.146,0.005,0.347086821220713
"CCNB1",2.87981026936098e-05,3.89164047606208,0.146,0.01,0.370286004434434
"CXCL8",2.93237405026019e-05,-2.7092635685281,0,0.127,0.377044655382456
"GZMB",2.97445190696538e-05,1.93228246055943,0.268,0.04,0.382455026197608
"DEPDC1B",3.04564762280522e-05,6.99117614961299,0.073,0,0.391609371340295
"HIF1A",3.05081365232621e-05,-3.36197067588509,0,0.211,0.392273619416104
"GPSM2",3.06950053020611e-05,6.99117614961299,0.073,0,0.394676378173902
"CD52",3.13998642375261e-05,0.808972818392245,0.61,0.264,0.403739454366111
"MARCKSL1",3.29088105239593e-05,-3.0641062858882,0,0.163,0.423141485717069
"LST1",3.34200878310321e-05,-2.77037508283149,0.024,0.262,0.429715489331411
"THBS1",3.43805599675558e-05,-3.35755200461808,0,0.16,0.442065240062833
"CEP55",3.54451038290676e-05,6.31310424450036,0.098,0.001,0.455753145034151
"RPS13",3.85365342612284e-05,-1.09798298229824,0.488,0.709,0.495502757530875
"NCAPG",3.86267823924159e-05,4.99117614961299,0.122,0.004,0.496663168001684
"RPL32",4.07311815319849e-05,-1.31979531809012,0.756,0.85,0.523721532138262
"KNL1",4.16075743518157e-05,6.31310424450036,0.098,0.001,0.534990191015646
"FGL2",4.20099119078278e-05,-2.77700817516393,0,0.154,0.54016344731085
"SERP1",4.26520758128317e-05,-2.41396531352335,0.024,0.24,0.548420390801389
