"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COX4I1",1.57026189852145e-12,-0.456312654741108,0.545,0.684,2.59784128491389e-08
"RPL9",2.37825866109704e-12,-0.429704098839092,0.598,0.756,3.93459112891894e-08
"VSIG2",3.35633650699834e-12,-0.645480061781073,0.212,0.321,5.55272311717806e-08
"LYPD2",4.10403170689559e-12,3.67090197054417,0.048,0.004,6.78971005588807e-08
"CDKN2A",4.90078845152961e-12,3.04738622905362,0.054,0.008,8.10786441421059e-08
"CTSE",5.00324299771935e-12,-0.732776642999925,0.196,0.351,8.27736521542689e-08
"CD7",5.42033128998377e-12,2.29990831657445,0.071,0.018,8.96739608614914e-08
"CXCL8",5.84248195046297e-12,-1.40571931105875,0.023,0.05,9.66580213884594e-08
"LAMC2",6.08132131444231e-12,2.15027911087356,0.054,0.013,1.00609379826134e-07
"GOLM1",7.14803989974175e-12,-0.820225058814527,0.164,0.276,1.18257172101328e-07
"PLEC",7.66610551148337e-12,1.25799730107682,0.176,0.085,1.26828049581981e-07
"LCP1",8.312679254294e-12,2.59428068894125,0.075,0.013,1.3752496558304e-07
"CD44",1.0449582389524e-11,1.03015169163726,0.141,0.086,1.72877891052285e-07
"ITGB4",1.22433513446076e-11,1.32962044935474,0.116,0.053,2.02554004645188e-07
"RPL6",1.2872621610515e-11,-0.383734590627842,0.626,0.736,2.12964651924359e-07
"MLN",1.45040234205754e-11,-8.26709705367258,0.001,0.003,2.39954563469999e-07
"C10orf10",1.4620772957762e-11,-1.35934796649402,0.035,0.082,2.41886067813215e-07
"EPS8L1",1.59114782489938e-11,1.49474501539034,0.087,0.036,2.63239496151354e-07
"RPL18",1.87826364297797e-11,-0.352046676568852,0.718,0.826,3.10739937094275e-07
"AKR7A3",1.94532306033805e-11,-0.827418282340935,0.12,0.197,3.21834247102326e-07
"RPS15",2.02342600051085e-11,-0.303767218012092,0.818,0.901,3.34755597524515e-07
"HLA-A",2.14733887775093e-11,0.305843984544189,0.615,0.581,3.55255743935114e-07
"UQCR10",2.3167947372195e-11,-0.569137533559473,0.302,0.422,3.83290521325594e-07
"RPS13",2.33049324595961e-11,-0.372864266108142,0.685,0.805,3.85556802611557e-07
"RPS27A",2.35054162843223e-11,-0.335322263246003,0.78,0.871,3.88873607007828e-07
"RPS9",2.94468416949437e-11,-0.349915332022979,0.721,0.834,4.87168549001148e-07
"CCKBR",3.01641712072999e-11,-2.71064098064042,0.008,0.051,4.9903604845357e-07
"CD52",3.40891633907927e-11,1.75341996366793,0.085,0.028,5.63971119137274e-07
"CIRBP",3.55789444604631e-11,-0.552310903691628,0.221,0.332,5.88618057153901e-07
"DCXR",6.24095116960937e-11,-0.929510175492421,0.096,0.174,1.03250296150017e-06
"RPL35A",7.2384286483646e-11,-0.319837371243077,0.716,0.837,1.19752563558544e-06
"PLAUR",7.5092275029171e-11,1.27903265928971,0.105,0.05,1.2423265980826e-06
"NPW",8.77413399498367e-11,2.02381775791521,0.061,0.017,1.4515927281301e-06
"TMEM176B",9.45387018170013e-11,1.1542665241312,0.129,0.056,1.56404828286047e-06
"SMDT1",9.82512824669271e-11,-0.804831460422231,0.118,0.21,1.62546921713284e-06
"CCL25",1.19010539691488e-10,2.07142369016232,0.054,0.012,1.96891036865597e-06
"ZFP36L2",1.2448231284685e-10,0.765359576979458,0.358,0.228,2.05943538373828e-06
"RPS3",1.409494055956e-10,-0.322558707023837,0.769,0.852,2.33186696617361e-06
"EEF1A1",1.55653949246197e-10,-0.302609917687583,0.866,0.927,2.57513893632908e-06
"SH3YL1",1.6086905274054e-10,-1.11890752194183,0.051,0.118,2.6614176085395e-06
"NQO1",1.70109788348768e-10,-0.666666047846195,0.224,0.345,2.81429633844202e-06
"DDX60",1.7761981758384e-10,2.09178034841207,0.06,0.014,2.93854226210705e-06
"IGFBP2",1.8122214544142e-10,-0.905705028046678,0.101,0.205,2.99813917418286e-06
"GSTA1",1.89925550728544e-10,-0.978492402771988,0.072,0.122,3.14212831125303e-06
"FUT9",2.36803731309054e-10,-1.77204152530456,0.018,0.07,3.91768093077699e-06
"LTB",2.55518681694744e-10,1.73310839363857,0.062,0.021,4.22730106995785e-06
"SNRPN",2.9667202535573e-10,-1.80559408501559,0.011,0.04,4.90814198748519e-06
"SDCBP2",3.0167195520034e-10,0.816773300912201,0.129,0.083,4.99086082683443e-06
"CXCL2",3.03243484439239e-10,-0.676238570629977,0.145,0.23,5.01686020656278e-06
"EGR1",3.24950050376571e-10,-0.417447241496877,0.254,0.33,5.37597363343e-06
"RHOC",3.41191700410801e-10,0.88354395705227,0.146,0.086,5.64467549159629e-06
"NR2F2",3.77843662029493e-10,-1.1426043954428,0.039,0.086,6.25104554461593e-06
"PMEPA1",4.32919830056091e-10,2.61217084783714,0.047,0.008,7.16222566844797e-06
"CXCL3",4.74859663650651e-10,-0.587851557800611,0.176,0.28,7.85607827543638e-06
"TYMP",4.77955747592238e-10,1.29001944282769,0.087,0.039,7.90729988816598e-06
"ATP5PB",5.30278549476885e-10,-0.830385511535366,0.042,0.076,8.77292832254559e-06
"PKM",5.75135024325928e-10,0.549886569582801,0.282,0.217,9.51503384244815e-06
"TCIRG1",5.84833446463837e-10,1.64299597397428,0.094,0.032,9.67548453829772e-06
"LLGL2",6.80675337033165e-10,1.1824670905367,0.134,0.069,1.12610927758767e-05
"PLAC8",7.02145623788695e-10,0.77038693157804,0.107,0.085,1.16162971999602e-05
"ATPIF1",7.3750864471135e-10,-0.820481880362315,0.15,0.262,1.22013430181046e-05
"ALDOB",8.04095512874473e-10,-1.10860496656032,0.018,0.032,1.33029561649953e-05
"S100A2",8.54785747324972e-10,7.7835062463425,0.011,0.001,1.41415754037443e-05
"RPS25",1.11797989274305e-09,-0.333299765434449,0.664,0.79,1.84958593455411e-05
"TMEM256",1.16389559764883e-09,-0.981726506545422,0.07,0.137,1.92554887675023e-05
"FMOD",1.44969286544887e-09,-1.49741914519556,0.031,0.089,2.3983718765986e-05
"SKIL",1.96594164920741e-09,1.40833242536878,0.116,0.049,3.25245386444874e-05
"NEAT1",2.15069696695784e-09,0.354817472519219,0.559,0.494,3.55811306213506e-05
"EIF4A2",2.39394718916057e-09,-0.491336093143712,0.211,0.3,3.96054622974725e-05
"RPS12",2.55222261945127e-09,-0.272218233319784,0.824,0.89,4.22239710162017e-05
"CYB5A",2.5838411774736e-09,-0.68847680866543,0.149,0.25,4.27470684401233e-05
"CRIP2",2.62530985582495e-09,1.11658686391123,0.097,0.051,4.34331262547679e-05
"S100A16",2.65716030419991e-09,0.52171589689164,0.193,0.156,4.39600600726834e-05
"RPS26",2.75356369473977e-09,-0.345604563651434,0.571,0.693,4.55549577657748e-05
"ATP6V1G1",2.78584356104252e-09,-0.55946082660556,0.246,0.354,4.60889958738874e-05
"GATA6-AS1",2.97037539029919e-09,-2.15793267892389,0.01,0.046,4.91418904571098e-05
"ALDH3A1",3.44086166585063e-09,-0.89991634785672,0.095,0.184,5.69256153998329e-05
"LMO7",3.57626741535647e-09,1.23249763431061,0.114,0.057,5.91657681196575e-05
"UBB",3.58291761242609e-09,-0.341102808498494,0.541,0.644,5.92757889799772e-05
"CST3",3.72084841536916e-09,-0.334489231687891,0.526,0.628,6.15577161838674e-05
"ARFGEF3",4.35174275831503e-09,-1.43434611455888,0.014,0.042,7.19952321935638e-05
"AKR1C3",5.4439118226825e-09,-0.807503270696228,0.124,0.204,9.00640771944593e-05
"FLNA",5.68524811477148e-09,2.13484907030396,0.061,0.014,9.40567448107794e-05
"HDC",5.71952951972809e-09,-3.84243085319596,0.003,0.024,9.46238963743815e-05
"MMP1",5.85819752679329e-09,0.825898829414805,0.038,0.068,9.69180198832683e-05
"RASEF",5.89726589343556e-09,1.45292483969571,0.095,0.042,9.75643669409979e-05
"LGALS3",6.35232700336614e-09,0.404251347230391,0.375,0.349,0.000105092897943689
"SLC25A6",6.41894168679529e-09,-0.451159999226888,0.387,0.523,0.000106194971266341
"TNFRSF12A",6.66242949412034e-09,1.20356182038797,0.079,0.036,0.000110223233550727
"WDR83OS",6.6813641030704e-09,-0.643181772273703,0.146,0.227,0.000110536487721197
"MYL6",6.80009506773984e-09,0.284476797979836,0.613,0.584,0.000112500772800688
"ATP4A",7.55700877113926e-09,-2.16632046441661,0.004,0.021,0.000125023153109728
"JUNB",9.47940489350365e-09,-0.288225748040305,0.414,0.464,0.000156827274558124
