"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"XAF1",0.000356912428523783,1.58353787243987,0.016,0.005,1
"IL32",0.000358712041061469,0.732990682313117,0.059,0.037,1
"BIRC3",0.000373316846091983,0.445650159337648,0.16,0.123,1
"GADD45A",0.000382478642609601,0.403190391165263,0.157,0.12,1
"PCED1A",0.000384362461306157,1.90546596732724,0.008,0.002,1
"RNASEK",0.000385320792254354,0.78306933596751,0.097,0.057,1
"MT1G",0.000394579986859615,-0.622078836145747,0.057,0.078,1
"NUCB1",0.000395441685816828,0.590735083199406,0.091,0.062,1
"RP11-1100L3.8",0.000399110527860557,-3.14981646817395,0,0.004,1
"TMEM53",0.00040758403586348,3.65753845388365,0.003,0,1
"HSPA1A",0.00042453255570846,-0.305315122722825,0.362,0.388,1
"ST6GAL1",0.000424929580150679,0.605449942735198,0.109,0.075,1
"CCDC18",0.00042504458609003,-0.564853967452796,0,0.002,1
"CDKN1B",0.00044977846463291,0.303701111041545,0.135,0.105,1
"SEC14L1",0.000453459403470266,0.531642193795842,0.138,0.097,1
"MCRIP1",0.000461110960979882,-2.9274240468375,0,0.003,1
"POGZ",0.00047258810086386,0.728797137053474,0.036,0.02,1
"CPA3",0.000476213254066752,2.65753845388365,0.005,0,1
"CYTOR",0.0004823300804299,0.879930875220099,0.081,0.043,1
"ANXA2",0.000496957168705569,0.434608014625291,0.159,0.12,1
"AC244090.1",0.000507983443205706,3.82746345532596,0.004,0,1
"ZNF358",0.000512435638038551,-3.14981646817395,0,0.004,1
"DNAJC1",0.000517557177692347,0.358956469370761,0.193,0.15,1
"ZHX2",0.000538464139151751,1.86398933135108,0.013,0.003,1
"SPOUT1",0.000547737536363515,1.65753845388365,0.002,0,1
"EREG",0.0005498707474192,4.24250095460481,0.004,0,1
"ERI1",0.000553301568236339,-3.14981646817395,0,0.004,1
"IGHV3-21",0.000558813453744393,2.12093897472389,0.012,0.002,1
"IDH1",0.000560415126209411,-1.04290126425744,0.012,0.025,1
"NDUFS7",0.000573884885704265,0.393280906780417,0.167,0.129,1
"SIAH1",0.000580532894476376,-1.76872630081845,0.003,0.012,1
"RNF213",0.000584988289010635,0.809541547328701,0.062,0.036,1
