"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAB13",2.56723676503074e-05,1.73078471744186,0.073,0.021,0.330095303247653
"LDHA",2.59254628718766e-05,0.664999582055842,0.32,0.23,0.333349601606589
"ZBTB1",2.67357562382655e-05,3.48858381502523,0.022,0,0.343768353711617
"PLAU",2.77577979416922e-05,2.14909734875356,0.036,0.006,0.356909765934279
"TM4SF1",3.00987196187487e-05,3.57878162399681,0.022,0,0.38700933685787
"HSPH1",3.01151148471064e-05,1.43129401167425,0.118,0.051,0.387220146704095
"CYSTM1",3.1526464322822e-05,0.923429795384255,0.08,0.033,0.405367278262845
"TUBB",3.15610674454736e-05,-0.642982308965121,0.24,0.304,0.405812205213899
"RPS26",3.194804958437e-05,-0.476787570918322,0.401,0.503,0.41078802155583
"SLC25A5",3.45216000820153e-05,-0.626548713576702,0.222,0.32,0.443878733854552
"PTPN12",3.46811200299825e-05,1.92670492741712,0.061,0.014,0.445929841345515
"SDS",3.53360127545681e-05,1.60763648666899,0.065,0.023,0.454350451998237
"CLEC4E",3.62922225024969e-05,1.76468512406015,0.079,0.025,0.466645396937105
"EMR2",3.67978714903011e-05,3.53438750463835,0.022,0,0.473147031622291
"EAF1",3.71856728489754e-05,1.90942693598528,0.06,0.014,0.478133381492126
"TCEA1",3.91085247242752e-05,-0.868371664862051,0.085,0.133,0.502857410904731
"CAPG",4.06160880752476e-05,0.57669830949632,0.222,0.138,0.522241660471533
"RPSA",4.16372805548802e-05,-0.427299683730528,0.417,0.536,0.53537215337465
"PANK2",4.17646486784339e-05,0.926704927417116,0.015,0.004,0.537009852707303
"H2AFZ",4.20410055247584e-05,-0.454252633197097,0.28,0.306,0.540563249037343
"CORO1C",4.33038802404207e-05,2.13924956279722,0.052,0.01,0.55680129213133
"RAB1A",4.39933181447617e-05,1.19735251736078,0.12,0.051,0.565666084705346
"BTG1",4.51688757911126e-05,0.579548403202151,0.457,0.359,0.580781404922125
